	er-cv	erytrocyty	hemoglobin	ast	ssn	smoker	relationship	leukocyty	alp	etytr	alt	hbver	indicator	hematokrit	name	weight	trombocyty
2791	61.87907	6.27396	5.15004	50.52844	486-13-3219	yes	single	5.74471	68.19375	5.45961	10.92646	7.25258	0.00000	7.72403	Andrew Gillespie	66.85041	5.11872
2792	58.57622	5.80294	5.08137	72.05821	670-84-6435	Y	separated	5.27463	68.89395	5.34395	11.08203	6.05700	1.00000	6.64898	Keith Weiss	100.63234	6.58942
2793	68.85791	6.17236	7.20830	57.21717	385-08-8391	no	married	6.24119	76.73805	6.05843	12.35331	7.00188	1.00000	5.28550	Brandon Brock	57.79794	3.89734
2794	55.56995	3.88477	1.42885	44.18621	529-25-6370	no	divoced	5.89559	52.90841	3.66671	15.87792	4.15988	1.00000	7.02630	Angel Weaver	98.49569	7.36655
2795	59.09400	4.29199	1.72098	66.10979	761-53-0285	no	married	5.01982	42.72861	4.93245	8.61798	1.97794	1.00000	6.10961	Richard Thompson	48.59898	6.34273
2796	76.10733	4.56324	8.19188	48.39933	865-22-7042	yes	married	4.63109	36.66439	8.69708	12.45262	7.26555	1.00000	6.75507	Joanne Martin	80.66237	2.39631
2797	43.79234	5.88173	4.15966	32.26407	783-80-3372	yes	nop	5.39247	27.46476	6.66053	13.82279	3.37772	1.00000	5.07092	Bryan Carey	82.72847	3.32324
2798	22.83078	6.13415	6.49823	46.64857	512-44-3562	N	divoced	6.52635	81.83839	5.88746	16.14715	6.30942	1.00000	6.41888	Dr. Jared Hopkins IV	101.24920	4.97023
2799	40.02590	4.91628	5.42090	37.96398	256-58-9010	no	widowed	5.15443	73.72326	6.84245	16.20199	5.97762	1.00000	4.72299	Christina Hall	47.61051	5.23971
2800	42.85671	3.85653	7.10764	32.07118	122-87-4990	yes	divoced	5.90982	86.23070	7.57145	11.50334	7.79311	1.00000	4.71185	Rhonda Mitchell	47.90031	3.64862
2801	50.88856	5.13912	4.34123	58.25910	288-86-5690	Y	separated	4.04477	28.13901	6.05631	11.24687	5.42236	0.00000	4.64633	Brooke Andrade	79.66190	5.66778
2802	50.33345	3.84749	4.04755	47.26901	522-91-1159	N	divoced	3.60612	21.94874	6.65951	10.36653	7.52637	0.00000	4.12089	Nicholas Pratt	72.47026	3.20884
2803	42.93682	6.19516	6.29203	44.73363	606-18-4787	N	single	6.56158	86.79038	7.06306	10.44553	6.54924	1.00000	5.81212	Donald Saunders	39.98764	4.90651
2804	2.40370	6.62385	1.78532	59.12813	512-18-2428	yes	separated	4.93941	40.17806	4.08528	12.66044	2.56627	1.00000	5.66270	Katie Medina	33.65272	5.17220
2805	43.51419	5.54818	5.44053	67.15880	486-08-8515	yes	divoced	9.04541	77.08362	7.87315	18.75855	4.31673	1.00000	6.27722	Brian Robbins	81.19149	4.05363
2806	32.77209	2.84753	4.26263	71.02495	526-40-6476	Y	separated	5.91779	21.06913	7.20211	11.21901	7.12102	0.00000	4.88794	David Herrera	86.65012	7.41335
2807	22.51690	4.08453	5.57771	42.25624	123-68-0941	no	separated	6.65546	81.16769	7.90806	13.70736	5.07852	1.00000	6.12654	Nicholas Villanueva	86.34088	3.01406
2808	27.19752	6.35034	4.24270	48.16004	519-09-0067	no	divoced	5.41913	31.54897	6.82752	16.10333	5.90423	0.00000	6.26029	Edwin Case	32.29630	5.49009
2809	40.18605	5.05774	3.74125	58.57555	734-35-5869	no	nop	7.35003	13.91754	8.09445	8.57750	3.88733	0.00000	5.77406	James Duncan	54.82184	7.04234
2810	19.49770	5.22321	4.61414	57.27882	409-06-3909	no	divoced	5.83244	44.02884	7.21592	12.38707	6.73428	0.00000	7.14742	Danielle Sims PhD	57.22562	4.26243
2811	73.63058	3.33260	3.33407	42.89966	389-83-0401	no	married	5.92413	11.79177	6.58776	12.02202	7.58234	0.00000	5.41860	Dawn Parker	46.36729	2.58104
2812	65.19710	7.05778	5.02760	53.09015	244-37-5038	no	divoced	5.19987	66.13768	7.08073	18.32265	5.94459	0.00000	4.13347	Todd Crawford	69.69816	5.71193
2813	52.80191	5.81767	5.73549	37.17123	813-49-5512	no	separated	5.83470	78.77137	6.27743	20.10291	7.42677	1.00000	6.21967	Kara Barber	63.81541	5.37614
2814	40.01810	6.67647	7.59115	52.81237	489-31-6764	Y	married	4.11340	58.87719	7.27772	14.99429	7.31346	1.00000	6.21347	Gabriel Garcia	47.45752	3.05559
2815	35.05571	4.86045	4.29484	42.28288	115-59-8455	no	separated	4.91888	27.41955	6.63428	9.38489	6.66897	0.00000	6.47668	Amanda English	69.50974	4.68153
2816	44.02626	5.07219	5.61403	40.71700	868-14-7622	no	single	5.82480	83.43013	6.03258	12.42054	7.50839	1.00000	5.30550	Robin Steele	104.24840	5.43874
2817	47.10399	6.37911	2.84393	45.70826	826-49-9861	Y	married	6.95116	12.53734	5.33429	21.81660	2.51527	1.00000	6.71373	David West	95.21325	5.54544
2818	59.23562	6.67388	7.69081	72.72569	146-58-5668	no	married	3.63078	53.45930	6.89511	12.82609	7.63867	1.00000	5.12239	Monica Fernandez	67.34763	3.26257
2819	56.88165	5.84232	4.86141	52.69036	798-40-8741	no	married	5.69651	49.82099	8.54662	15.67092	4.05415	1.00000	5.87989	Shaun Medina	-28.40762	3.51837
2820	44.52593	5.36550	6.12824	63.53970	768-62-1879	Y	divoced	5.86031	94.33109	5.80247	14.26955	7.42261	1.00000	5.18011	Kathryn Cox	113.38692	4.97429
2821	48.23345	5.25482	6.10984	36.23431	838-29-6352	no	widowed	4.95708	85.98883	7.45242	13.86350	8.39064	0.00000	5.44043	Kyle Johnson	138.68068	7.09907
2822	40.36507	4.60612	4.67247	54.85411	595-80-0866	no	married	4.53642	48.90474	7.13379	17.55410	3.52349	1.00000	4.95694	Laura Johnson	56.48822	2.49329
2823	19.64412	6.09435	8.12406	30.79033	791-98-2779	Y	divoced	3.66363	38.80718	6.15634	13.86990	7.56878	1.00000	3.53383	Jeffrey Palmer	-3.92076	2.55600
2824	63.27366	4.03547	3.18875	38.06386	324-91-6726	no	married	5.76379	20.98818	5.79897	15.08059	6.38323	0.00000	5.72555	Derrick Luna	73.04498	6.66773
2825	64.06377	5.73430	4.75077	58.23594	198-56-3616	no	widowed	5.11243	50.59295	5.94718	9.51910	6.22310	0.00000	5.27922	Ann Davis	80.21710	5.82873
2826	38.49734	3.55326	4.93131	46.20800	787-30-6125	yes	divoced	4.30059	54.98949	7.69727	10.71259	6.23047	1.00000	5.30665	Catherine Ramos	23.72372	4.70416
2827	5.91033	4.71911	4.45254	41.63674	041-30-3852	Y	single	5.58971	38.57410	7.05508	8.80509	6.78291	0.00000	6.42904	Joshua Rosario	19.38712	6.59830
2828	53.50018	4.26887	2.43839	50.42252	107-36-4352	yes	married		23.03156	7.62944	8.10009	7.77676	0.00000	5.61949	Spencer Gibson	64.86546	7.54134
2829	62.24236	5.06371	6.51470	40.37406	561-70-2500	no	married	6.75009	84.43168	5.67290	14.38880	5.64415	1.00000	5.93563	James Ward	85.01408	5.06338
2830	70.65948	5.61878	5.40523	40.45365	245-19-6886	yes	single	4.70323	75.29739	5.24441	14.47988	7.01515	1.00000	4.84449	William Johnson	109.18610	5.88960
2831	24.91323	5.04402	6.22853	69.44571	455-53-1641	no	separated	6.95495	85.61672	8.93107	13.44583	5.67261	1.00000	6.77539	Amanda Craig	60.07909	2.41421
2832	62.50808	5.27001	6.44786	68.02518	535-89-0213	yes	divoced	5.67834	87.30305	7.24692	9.90003	6.04246	1.00000	4.62913	Diana Hall	115.80485	4.99501
2833	14.94298	6.27037	4.60691	54.87294	461-36-7469	no	married	5.30622	44.49853	7.56052	15.15247	6.95871	0.00000	4.39672	Matthew Anderson	24.01398	7.33507
2834	42.63968	4.74302	3.02010	51.24135	005-48-1856	N	divoced	7.31572	9.14324	6.26059	7.18453	3.64096	1.00000	5.38001	Vanessa Norman	70.38040	5.82341
2835	40.60193	6.32324	5.18508	37.35643	763-41-0460	Y	divoced	5.64965	65.83536	6.09637	12.13225	6.21878	0.00000	6.67115	Kevin Case	114.69287	6.28081
2836	34.28347	5.90734	3.89141	37.06067	896-40-0596	Y	divoced	5.11201	21.15402	8.55614	11.03338	6.61123	0.00000	6.07221	Emily Turner	47.87572	6.33315
2837	39.40223	8.16165	6.58982	32.27210	851-08-3839	Y	married	5.75082	91.15647	7.51849	31.90861	7.81464	1.00000	6.08037	Jesse Richards	23.44664	4.34776
2838	34.16204	4.43074	4.54156	41.90838	543-21-9654	Y	married	7.69490	42.31582	6.94358	10.59952	5.10634	1.00000	5.09159	Terry Huffman	57.09767	4.84585
2839	33.60086	5.79562	5.48265	51.80001	798-91-6833	Y	divoced	6.49545	75.72521	6.37080	16.38951	7.36859	0.00000	4.56011	Natasha Valenzuela	80.56391	6.99740
2840	37.07428	5.10594	3.88212	41.26627	576-32-3267	Y	divoced	4.25686	16.60707	9.81368	9.53167	7.08051	0.00000	4.97949	Kelly Shaw	9.99203	7.19390
2841	40.75732	6.30609	3.57239	50.22679	887-50-0375	no	divoced	5.96101	4.96733	7.60618	18.80090	5.61611	0.00000	6.70544	Cynthia Flores	49.55221	4.83718
2842	45.33592	4.65230	4.01151	42.52876	536-22-0517	no	married	4.78963	23.93338	7.46463	11.21498	4.80886	0.00000	3.52250	Kathleen Johnson	42.37798	6.23759
2843	41.63206	5.15212	3.45857	37.91378	746-75-0333	no	nop	4.91494	9.69551	6.58270	10.07473	5.88348	0.00000	7.33134	Tabitha Oconnor	25.04008	6.72435
2844	43.25244	5.59801	5.36478	61.60386	131-80-9762	no	single	5.52422	75.82018	5.61876	10.60442	7.69985	0.00000	6.51220	Jamie Miller	84.01683	4.56934
2845	43.56133	6.71847	3.82130	67.86488	009-44-9717	no	nop	5.64438	16.08256	7.21549	18.87558	4.53633	1.00000	7.97293	Derrick Wagner	45.20919	3.69177
2846	29.00776	3.21153	2.55876	36.21792	257-88-3544	no	separated	2.70868	19.96941	4.21455	12.53086	4.55955	1.00000	6.67064	Becky Harris	92.06219	5.98078
2847	78.47389	3.04524	6.17576	51.40900	543-37-7225	N	single	5.61438	91.14079	9.13326	4.63179	5.25426	1.00000	6.29176	Mathew Ellis	77.87883	1.77835
2848	19.63332	3.82223	6.04804	62.61326	005-83-2933	no	separated	6.21199	86.57335	7.89881	13.68822	6.00586	1.00000	5.20096	Lori Stewart	33.80256	4.42149
2849	60.75869	5.40641	5.63364	56.48198	738-28-1879	no	single	5.90667	79.66649	8.74225	11.60064	4.93063	1.00000	7.15392	Jasmine Green	20.70633	4.02359
2850	51.17283	4.51390	5.76915	50.67829	813-22-8774	no	single	3.98207	86.62592	7.91909	10.28707	4.18214	1.00000	4.52965	Michael Jimenez	46.97079	3.21768
2851	24.63591	4.32866	2.57664	35.92488	814-63-1144	no	single	4.84104	15.65259	7.82327	13.07268	6.46163	0.00000	6.10694	Amy Osborne	37.02641	2.62257
2852	60.83428	4.55749	2.75919	54.44425	089-33-1966	no	separated	4.21331	15.59621	8.59607	10.62533	6.48655	0.00000	6.82736	Corey Goodman	116.50203	6.33360
2853	48.36714	4.69027	4.75012	52.11563	609-57-9734	no	divoced	6.34414	53.61496	6.84516	9.83534	3.82184	1.00000	5.23914	William Beck	69.72437	4.49743
2854	41.18285	5.40926	4.23390	53.09052	420-84-5478	no	nop	7.53199	24.72008	7.16939	9.69941	7.44248	0.00000	5.83610	Michael Brown	81.76843	7.21623
2855	33.88961	5.69171	4.56436	42.81966	104-34-0420	yes	single	4.58567	47.51020	7.95998	17.97503	3.56626	1.00000	5.01076	Elizabeth Ayers	83.51517	2.97790
2856	66.43489	5.98655	5.02283	60.62672	319-89-5199	Y	divoced	5.02396	69.51361	6.07585	14.00149	7.54495	1.00000	6.11156	Allison Garcia	55.19951	6.12253
2857	34.99861	6.87050	6.38651	64.22877	021-67-6098	no	single	4.81432	94.47286	8.28264	15.97428	6.89502	1.00000	5.25310	Riley Buck	50.76600	4.70697
2858	70.91426	4.91421	5.31666	47.51111	766-42-1847	no	married	8.25542	67.17883	7.81985	7.27363	8.21878	1.00000	5.05625	Joy Brown	109.79884	5.52641
2859	49.46921	4.85691	8.73150	49.94307	016-90-1274	no	married	4.09094	19.10546	8.13440	10.29846	6.73664	1.00000	5.76572	Derrick Phillips	67.62192	1.98863
2860	34.65216	7.27291	4.44381	50.41964	519-23-3418	Y	married	6.60007	41.59967	6.64031	23.39696	6.88313	0.00000	6.31121	Cody Castillo	16.53003	4.27336
2861	65.73883	3.73285	4.13447	42.20176	198-07-2636	Y	single	5.25148	23.60574	7.25242	8.75697	6.61442	0.00000	4.72327	Jessica Hunt	75.88057	4.01484
2862	42.10821	6.13005	6.05396	46.01789	633-05-6692	no	married	5.88832	90.69763	8.50555	8.49273	6.21158	1.00000	5.14320	Eileen Guerra	92.10845	3.32938
2863	39.64654	7.37970	3.98391	37.26103	746-75-0333	yes	married	6.10835	19.34465	6.09838	20.72512	6.58806	0.00000	6.29477	Tabitha Oconnor	66.80210	6.70818
2864	55.47824	6.19416	3.20254	60.20975	220-31-7055	Y	nop	5.71993	4.39869	6.00071	11.68339	2.45307	1.00000	3.59310	Samantha Jenkins	60.64722	4.52827
2865	52.92470	5.74241	4.42931	59.77211	197-99-4239	no	separated	6.17308	42.24164	6.28870	11.63139	4.99774	1.00000	6.34174	Melissa Farrell	61.72637	4.95052
2866	30.88489	6.02818	6.62594	62.61610	191-58-5000	Y	divoced	6.89366	89.38519	6.53450	13.19466	6.41462	1.00000	8.48903	Stephanie Peterson	94.71488	4.31245
2867	49.73745	4.58464	6.35419	38.11991	205-12-5290	no	separated	5.78585	85.46176	6.78229	6.25661	7.70776	1.00000	4.91678	Katie Wilkinson	66.06653	4.47797
2868	49.27145	4.43941	5.31425	59.80745	324-54-4542	no	single	4.33780	71.45020	6.07205	13.95162	6.53923	0.00000	6.91388	James Washington	96.67258	6.07877
2869	62.07726	6.06387	6.75298	58.01811	242-48-3625	no	nop	7.27755	83.03898	6.89199	13.56225	6.32794	1.00000	5.36333	James Murray	30.23519	4.40046
2870	60.51751	4.98474	5.53296	50.04886	450-74-2288	N	married	5.68213		4.84758	7.72379	5.77206	1.00000	6.65089	Brian Shelton	47.58064	6.24268
2871	65.70410	6.88213	4.81234	34.92599	813-59-7145	no	married	5.83089	55.38532	5.70518	16.54944	6.90504	0.00000	7.26055	Corey Ramirez	110.84132	6.94842
2872	36.40982	6.58401	4.31336	46.36783	850-52-3006	no	married	5.72292	36.14608	7.43403	16.77597	3.84541	1.00000	5.43492	Noah Nichols	47.23499	3.88975
2873	46.18937	5.75820	2.26391	37.58757	219-78-0396	no	divoced	5.53301	18.41855	4.40118	14.39021	3.08144	1.00000	5.41185	Victoria Strickland	29.09363	7.32841
2874	66.38837	4.18710	5.33039	49.58737	233-87-9696	no	married	8.31439	69.79782	6.75229	7.40331	6.53131	0.00000	5.82694	Christopher Martinez Jr.	115.02719	5.41958
2875	65.97112	5.69573	4.00987	59.27907	289-28-3521	Y	married	4.55344	28.81121	6.37818	10.08066	5.46744	1.00000	5.14269	Craig Jenkins	118.40118	4.89665
2876	49.90698	6.27415	3.74855	51.96287	898-60-2195	yes	widowed	5.01883	21.04432	7.16231	9.65212	4.65048	1.00000	6.29037	Nicholas Jensen	49.70603	3.71783
2877	49.12644	5.58177	4.33916	54.26219	052-49-3522	no	widowed	4.97052	36.37033	7.55752	13.66898	3.16156	1.00000	5.49064	Mary Holt	41.21628	3.38125
2878	64.41572	5.59411	6.25685	54.38803	583-98-7768	no	married	4.68766	89.50312	5.51403	16.05661	7.00712	0.00000	5.60735	Harry Anderson	63.47432	6.28268
2879	61.97386	4.96761	7.27352	49.49633	613-92-0459	yes	separated	4.80219	77.84167	6.96794	13.11971	6.05576	1.00000	4.91260	Daniel Barnes	21.23257	4.10678
2880	64.72348	5.12664	6.60299	46.75046	379-94-3281	Y	separated	5.73756	88.96911	5.60593	11.61472	5.85102	1.00000	2.47121	Sara Porter	51.29933	4.98207
2881	67.57234	3.87667	5.03198	51.22123	352-27-2580	yes	married	6.82124	60.78727	7.71442	12.45155	6.37711	1.00000	6.01693	Jimmy Bishop	73.04062	4.74576
2882	53.95503	5.97459	4.30696	41.79007	529-71-1027	N	divoced	5.36360	32.19878	6.39012	13.37155	4.77623	1.00000	4.17877	Angel Mathews	6.22287	5.83332
2883	60.46702	4.63635	5.08473	51.06140	421-07-6367	no	married	6.44614	65.93407	5.55141	10.22177	6.90543	1.00000	5.74125	Kristen Alexander	106.75904	6.28194
2884	20.59866	6.16931	5.05546	48.88195	815-11-7196	yes	divoced	4.33863	65.35890	7.79959	12.20737	7.22472	0.00000	4.54391	Matthew Anderson	62.21940	6.43522
2885	49.76705	6.13984	4.41577	48.94640	234-67-9639	no	married	6.22264	43.02323	7.19130	14.34716	3.80185	1.00000	5.77392	Kimberly Arellano	94.62250	2.80602
2886	47.45295	5.41043	6.57925	43.53979	708-79-2489	no	separated	4.88687	89.01349	6.21613	8.94640	6.91436	1.00000	7.32043	John Chambers	71.55982	4.70925
2887	35.61032	7.31076	4.28859	58.52301	211-17-0074	yes	widowed	3.95779	29.68262	7.63655	18.58227	3.92495	1.00000	3.96813	Courtney Gomez	48.09906	3.36154
2888	30.91594	5.77440	3.86123	57.89761	021-58-0877	Y	single	5.69055	20.48925	6.46030	15.28071	3.55192	1.00000	6.56740	Karen Soto	95.35279	4.49400
2889	49.17323	3.87215	2.82297	42.80150	014-57-3818	yes	widowed	5.74798	13.00328	8.33799	10.43268	5.69999	0.00000	5.58224	Joseph Hernandez	57.48040	3.62043
2890	37.93930	4.71043	5.33776	57.77750	164-32-3056	yes	married	5.67476	80.66850	3.76389	12.50375	4.91884	0.00000	4.24544	Brian Sullivan	154.00116	5.27553
2891	59.38270	5.96027	4.14562	60.73467	610-35-3191	no	married	4.55589	31.13697	7.39770	16.47221	6.97777	0.00000	5.60321	Curtis Rivers	65.48369	3.50827
2892	50.44384	4.19772	5.46260	45.41392	575-05-0504	no	widowed	5.76865	79.66604	5.35938	8.14002	6.27142	1.00000	3.89011	Grant Larson	102.26461	6.13714
2893	65.21964	5.58091	6.79321	56.79057	074-44-1255	Y	separated	7.32377	84.45448	7.58329	7.19017	7.92936	1.00000	5.61874	Teresa Carter	17.42938	4.01019
2894	29.07322	5.60789	7.17998	52.64336	277-76-9854	no	widowed	3.56531	77.75489	7.42913	13.53267	7.09566	1.00000	4.12733	Kurt Davis	88.87057	3.69156
2895	54.82986	4.96952	6.92596	38.05340	243-67-2374	yes	single	4.40537	82.37061	6.29306	10.88852	6.55143	0.00000	4.60596	James Cummings	59.40643	4.28501
2896	68.44459	5.30439	5.69089	72.85812	545-90-7125	Y	nop	6.80062	79.07009	9.37332	14.72273	4.71356	1.00000	5.58276	Cody Phillips	51.68462	1.61918
2897	61.95845	6.34243	6.42200	43.70568	724-71-5371	yes	divoced	6.20213	84.91664	4.77869	14.40837	7.34403	0.00000	5.01099	Zachary Reeves	100.53337	6.30448
2898	46.18778	5.39085	5.19242	48.22388	773-85-4317	Y	nop	6.17588	69.40845	8.54888	14.46064	4.12035	1.00000	6.37292	Linda Hester	100.96924	4.22878
2899	56.18831	4.09819	5.70858	58.25708	390-58-9692	yes	married	5.33682	77.98952	8.23144	11.50840	4.62747	1.00000	5.18942	Diana Martinez	49.59085	3.51202
2900	34.31545	4.17905	4.49414	45.02665	865-58-1499	Y	divoced	4.21224	43.74329	7.06878	9.50272	4.99244	1.00000	5.64048	Maria Harris	20.42443	4.94179
2901	48.87494	7.56578	6.74020	27.32836	745-27-6453	no	divoced	5.02681	84.12792	7.02538	24.27785	5.66272	1.00000	5.98819	Nicholas Martinez	40.57240	4.69332
2902	22.91550	6.29688	3.93228	32.01555	141-40-4920	no	married	5.48297	21.12930	6.90282	13.29926	3.11561	1.00000	4.75307	David Newman	26.34742	2.54605
2903	76.86957	4.75978	4.02213	59.19691	575-05-0504	no	divoced	5.89182	24.74247	6.31696	11.08932	6.14881	0.00000	4.41662	Grant Larson	38.26538	6.81328
2904	34.16131	5.38932	7.55239	49.61242	319-04-6334	no	married	4.92047	66.17300	7.51586	13.39799	6.32827	1.00000	4.93907	Billy Mcbride	60.89624	3.66978
2905	42.55322	6.20584	4.02873	52.29662	448-94-4418	no	divoced	5.67532	22.23616	5.50452	15.97975	2.42332	1.00000	6.10194	Aaron Cox	85.03342	4.99213
2906	63.25287	4.68076	3.57664	47.98334	870-46-5783	no	married	5.04725	13.98308	4.96804	9.74141	6.71512	0.00000	5.98737	Cristina Ray	58.97452	6.65293
2907	79.76173	6.49501	5.69963	71.43318	031-20-0949	no	nop	6.04844	82.18203	5.97481	19.51313	6.53325	0.00000	5.65778	Kenneth King	27.73765	6.19968
2908	31.90852	6.82542	4.89075	50.86652	293-39-3952	Y	married	6.15197	56.36543	5.43861	18.15431	8.95633	0.00000	5.99289	Mandy Adams	27.97604	2.43469
2909	53.96521	4.97453	2.95304	44.03722	839-09-4244	no	nop	6.01740	10.30039	4.84822	14.82379	2.39908	1.00000	5.42590	Kimberly Hunt	80.76375	5.43044
2910	44.60032	4.67708	8.52772	51.18392	674-30-5572	no	divoced	6.48645	23.26965	8.30579	12.94520	7.08382	1.00000	6.35914	Victor Lewis	88.81212	2.14649
2911	61.01830	6.86063	3.33013	60.36274	617-81-9445	no	separated	6.23908	12.68650	6.54589	14.71070	6.97285	0.00000	5.55271	Hannah Scott	61.04356	7.43533
2912	77.51287	5.21493	2.24802	53.38266	670-72-7929	no	single	4.99541	25.56270	9.04155	13.43201	5.75400	0.00000	5.83389	Lisa Goodwin	102.39623	2.63989
2913	39.90472	4.15108	5.44507	46.78155	409-97-7913	no	separated	5.49547	75.91771	5.58018	11.77070	7.65223	0.00000	5.72084	Whitney Perez DDS	58.84277	4.80307
2914	38.29696	4.69559	3.28436	29.66896	522-35-3946	Y	divoced	7.05251	11.22713	6.10878	10.51107	3.07200	1.00000	6.79030	Samantha Carroll	57.44793	3.85812
2915	40.01706	7.97463	3.67917	64.36817	541-07-9119	no	married	3.39159	11.37218	5.05221	22.24121	3.86759	1.00000	6.90426	Gabriela Smith	93.90956	5.45334
2916	91.26092	5.82821	2.78453	40.54385	871-19-4405	Y	married	5.71465	13.35882	4.97926	9.60690	1.82668	1.00000	6.94980	Teresa Brock	199.67371	4.49342
2917	32.24564	5.33760	5.67564	54.80789	028-08-2298	Y	divoced	5.39890	77.75943	5.73160	7.00874	6.56438	0.00000	5.34054	Joseph Smith	85.70227	
2918	52.51133	5.36541	2.64327	40.49355	342-41-2213	yes	widowed	5.24629	9.30481	5.52023	10.12397	2.05550	1.00000	5.95220	Eric Huynh	95.79906	6.34876
2919	52.11968	5.38625	7.22314	35.42960	268-66-4512	no	divoced	4.83333	79.99547	7.77968	12.12844	8.17541	1.00000	3.65518	Jonathan Salinas	121.49613	3.35816
2920	69.82478	4.25107	2.50371	42.11164	261-07-4268	no	divoced	6.25860	20.69470	6.12498	10.09431	7.45541	0.00000	6.45647	Katrina Nelson	46.87542	7.09981
2921	44.34956	6.92670	2.67117	59.06333	493-64-4287	no	single	6.52856	16.23964	6.26155	17.92565	6.24496	0.00000	6.28120	Alicia Parrish	130.13834	6.69490
2922	43.97813	6.08686	5.61068	26.35847	784-91-5315	Y	married	6.49502	80.43477	8.74930	9.66349	5.87100	1.00000	5.46686	William Fry	132.34081	4.75687
2923	46.90728	4.92620	4.79533	57.11678	501-32-0823	yes	widowed	6.54701	54.11284	7.16785	15.30578	5.23793	0.00000	3.50971	Joan Carter	81.87993	6.51690
2924	33.53246	4.80126	5.85814	61.63002	067-86-2524	no	married	6.54846	90.28344	5.86710	19.89213	7.46943	0.00000	6.14278	Diane Wood	-5.00515	5.03571
2925	52.88770	6.64217	7.11140	54.71792	514-36-7555	no	single	6.16793	75.32678	5.71100	16.05631	6.43687	1.00000	6.04275	Carrie Sandoval	97.95393	4.13101
2926	51.65113	3.70307	5.47289	50.93214	447-53-1144	no	widowed	5.58195	72.25071	7.72422	6.72393	3.76288	1.00000	6.55406	Dawn Anthony	21.29206	3.95043
2927	42.00302	6.76393	5.50687	45.67177	614-78-1594	N	separated	8.33451	78.93610	5.00269	8.52510	8.23562	0.00000	5.86104	David Waller	46.71053	4.30940
2928	45.88409	4.04937	6.73811	67.70697	039-87-7368	yes	single	6.74272	85.75014	7.08860	15.49214	6.02801	1.00000	4.24491	Gary Ward	71.77861	4.66945
2929	40.21728	5.33119	5.86247	52.67437	897-85-2957	yes	married	6.29631	83.10960	6.40779	10.26361	7.61078	0.00000	3.87257	Frank Davis	65.73105	6.04605
2930	69.44368	5.30942	4.34604	23.45601	002-29-6139	no	nop	6.14317	38.37134	6.80492	10.16060	5.18709	0.00000	6.19999	Todd Torres	93.08947	6.64541
2931	73.80055	6.72658	8.40424	39.65067	196-04-7502	no	single	5.82834	25.48267	7.28485	11.69571	6.05898	1.00000	5.25739	Alyssa Rodriguez	88.17782	2.51780
2932	41.70101	7.62447	4.21740	51.11041	111-06-5648	no	divoced	6.56206	35.73094	7.16793	20.51229	6.44522	0.00000	5.47626	Amanda Rose	51.09063	6.60704
2933	42.40438	6.86741	3.60535	55.79272	585-17-8450	Y	divoced	5.41457	10.84042	8.97053	16.82698	7.11369	0.00000	4.56934	Sarah Owens	76.96865	7.13813
